Date,Open,High,Low,Close,Volume
2011.9.29,"20,450","21,850","20,350","21,850","9,542,657"
2011.9.30,"21,500","21,900","21,050","21,350","9,401,314"
2011.10.4,"20,000","20,700","19,850","20,700","10,959,265"
2011.10.5,"21,050","21,400","20,000","20,000","11,287,269"
2011.10.6,"20,850","22,000","20,750","21,200","14,245,183"
2011.10.7,"22,050","22,100","21,350","21,500","9,115,213"
2011.10.10,"21,550","22,100","21,550","21,950","7,029,961"
2011.10.11,"22,650","22,700","22,200","22,250","8,212,865"
2011.10.12,"22,150","22,550","22,050","22,550","5,880,365"
2011.10.13,"22,700","22,850","21,750","21,850","9,543,524"
2011.10.14,"21,800","22,100","21,650","21,950","4,605,910"
2011.10.17,"22,350","22,400","21,900","21,950","5,211,940"
2011.10.18,"21,500","21,850","21,300","21,800","4,354,331"
2011.10.19,"22,000","22,100","21,200","21,750","7,150,548"
2011.10.20,"21,550","22,550","21,050","21,050","10,252,965"
2011.10.21,"21,600","23,200","21,250","23,200","17,938,542"
2011.10.24,"23,250","24,150","22,850","23,900","12,451,097"
2011.10.25,"24,050","24,200","23,600","23,650","5,652,614"
2011.10.26,"23,400","24,150","23,300","24,150","5,774,628"
2011.10.27,"23,800","24,300","23,400","23,800","9,196,704"
2011.10.28,"24,200","24,450","22,850","22,900","11,200,673"
2011.10.31,"22,950","23,550","22,800","22,850","5,395,050"
2011.11.1,"22,500","24,150","22,500","23,900","10,593,299"
2011.11.2,"23,400","24,200","23,200","24,000","8,021,546"
2011.11.3,"24,100","24,100","23,250","23,300","5,682,575"
2011.11.4,"24,000","24,850","23,900","24,850","9,642,217"
2011.11.7,"24,900","24,950","23,900","24,100","8,088,193"
2011.11.8,"24,050","24,100","23,000","23,000","12,005,275"
2011.11.9,"22,400","23,050","21,800","22,050","22,772,116"
2011.11.10,"21,200","22,550","20,650","21,500","23,467,154"
2011.11.11,"22,350","22,600","21,550","21,550","14,421,635"
2011.11.14,"22,100","22,900","22,000","22,300","10,805,252"
2011.11.15,"22,200","22,700","22,000","22,050","7,045,165"
2011.11.16,"22,250","22,950","22,100","22,350","9,867,606"
2011.11.17,"23,400","23,600","22,700","23,200","13,550,780"
2011.11.18,"22,800","23,400","22,700","23,300","7,377,636"
2011.11.21,"23,050","23,150","22,600","22,900","5,390,048"
2011.11.22,"22,650","23,350","22,600","23,250","5,995,517"
2011.11.23,"23,150","23,200","21,800","21,850","10,010,655"
2011.11.24,"21,700","22,400","21,200","22,150","6,265,997"
2011.11.25,"22,000","22,300","21,550","21,750","4,433,721"
2011.11.28,"22,400","23,300","22,200","23,300","9,848,049"
2011.11.29,"23,300","23,550","22,950","23,400","10,290,437"
2011.11.30,"23,200","23,400","22,900","22,950","5,239,801"
2011.12.1,"23,950","24,050","23,350","23,450","9,146,677"
2011.12.2,"23,300","23,600","22,850","23,100","6,314,973"
2011.12.5,"23,200","23,350","22,750","23,250","4,785,846"
2011.12.6,"23,100","23,150","22,700","22,750","3,593,535"
2011.12.7,"22,850","22,950","22,200","22,400","8,899,221"
2011.12.8,"22,400","22,400","21,800","22,050","6,537,903"
2011.12.9,"21,700","21,700","21,300","21,400","6,988,929"
2011.12.12,"21,800","22,400","21,650","22,250","6,319,715"
2011.12.13,"22,000","23,000","21,650","22,650","9,293,904"
2011.12.14,"22,800","23,100","22,550","22,850","6,515,855"
2011.12.15,"22,600","23,150","22,400","22,750","6,873,946"
2011.12.16,"23,000","23,000","21,900","22,150","6,809,614"
2011.12.19,"21,800","21,950","19,750","20,850","9,392,801"
2011.12.20,"21,000","21,250","20,450","20,750","5,391,267"
2011.12.21,"21,400","21,500","21,200","21,350","5,626,938"
2011.12.22,"21,100","21,350","20,800","21,150","5,151,591"
2011.12.23,"21,850","22,100","21,650","21,700","6,167,013"
2011.12.26,"21,900","21,900","21,450","21,600","2,297,003"
2011.12.27,"21,650","21,850","21,100","21,100","3,986,592"
2011.12.28,"21,000","21,300","20,950","21,150","2,688,208"
2011.12.29,"21,000","22,000","20,950","21,950","5,006,606"
2012.1.2,"22,700","23,500","22,600","23,450","12,170,153"
2012.1.3,"23,700","23,850","23,350","23,650","7,239,708"
2012.1.4,"23,850","24,350","23,650","23,850","9,643,808"
2012.1.5,"23,900","24,550","23,700","24,000","5,948,158"
2012.1.6,"24,450","24,550","24,050","24,400","7,633,067"
2012.1.9,"24,550","24,600","23,800","23,850","5,191,657"
2012.1.10,"24,050","24,350","23,850","24,350","4,596,542"
2012.1.11,"24,400","24,700","24,100","24,250","4,747,105"
2012.1.12,"24,200","24,350","23,850","24,150","3,566,256"
2012.1.13,"24,350","25,150","24,300","25,150","7,993,006"
2012.1.16,"25,050","25,600","24,900","25,400","6,341,825"
2012.1.17,"25,650","25,800","25,200","25,550","5,982,819"
2012.1.18,"25,500","25,800","25,050","25,250","4,764,455"
2012.1.19,"25,800","26,500","25,600","26,300","8,987,450"
2012.1.20,"26,600","27,150","26,200","26,950","8,726,770"
2012.1.25,"27,000","28,000","26,900","27,450","8,693,588"
2012.1.26,"27,450","27,450","26,650","27,050","9,028,099"
2012.1.27,"26,850","27,000","25,900","26,000","12,062,057"
2012.1.30,"25,900","26,750","25,850","26,250","7,982,762"
2012.1.31,"26,350","27,100","26,200","26,850","6,048,223"
2012.2.1,"26,850","27,200","26,600","27,200","5,595,741"
2012.2.2,"27,750","27,750","26,100","27,300","15,281,596"
2012.2.3,"26,700","27,200","26,200","26,300","11,299,302"
2012.2.6,"26,550","26,550","25,900","26,100","7,061,764"
2012.2.7,"26,000","26,250","25,200","25,400","9,405,339"
2012.2.8,"25,700","26,600","25,250","26,500","8,751,100"
2012.2.9,"26,450","27,150","26,300","27,050","7,705,120"
2012.2.10,"27,000","27,300","26,750","27,000","5,751,848"
2012.2.13,"27,300","27,400","26,700","26,850","4,941,208"
2012.2.14,"26,850","27,550","26,650","27,550","6,615,913"
2012.2.15,"29,150","29,450","28,600","29,000","20,697,390"
2012.2.16,"28,800","29,400","28,600","28,700","9,961,359"
2012.2.17,"29,250","29,550","28,700","28,850","8,465,777"
2012.2.20,"29,050","29,100","28,200","28,300","5,753,690"
2012.2.21,"28,200","29,000","28,100","28,300","5,840,835"
2012.2.22,"28,300","29,000","28,150","29,000","4,712,997"
2012.2.23,"28,850","29,200","28,700","28,850","5,192,308"
2012.2.24,"28,400","28,950","27,750","28,850","7,997,699"
2012.2.27,"28,800","28,850","27,800","27,950","5,153,509"
2012.2.28,"29,800","30,150","29,500","29,850","20,808,560"
2012.2.29,"30,350","30,750","30,100","30,200","9,345,314"
2012.3.2,"30,350","30,450","29,700","30,450","7,961,280"
2012.3.5,"30,600","30,600","29,900","30,050","3,839,128"
2012.3.6,"29,900","30,000","29,250","29,400","5,967,675"
2012.3.7,"28,800","29,200","28,700","29,100","5,359,769"
2012.3.8,"29,400","29,950","29,200","29,750","4,741,781"
2012.3.9,"30,000","30,150","29,700","29,800","3,565,512"
